source_site,listing_url,title,purchase_price,suburb,city,province,property_type,bedrooms,bathrooms,parking_spaces,garage,floor_area_sqm,land_area_sqm,levies,rates_taxes,description,listing_date,scraped_timestamp,pp_transaction_slug,pp_province_slug,pp_metro_slug,pp_city_slug,pp_suburb_slug,purchase_price_rands,rent_median_city,rent_mean_city,rent_count_city,rent_median_province,rent_mean_province,rent_count_province,estimated_monthly_rent,rent_estimation_source,deposit_pct,deposit_amount,transfer_cost_rate,transfer_costs,total_cash_invested,loan_amount,annual_interest_rate,loan_term_years,bond_payment,other_income,gross_income,levies_clean,rates_taxes_clean,maintenance_rate,vacancy_rate,maintenance_cost,vacancy_cost,total_expenses,NOI,cash_flow,annual_rent,rental_yield,annual_cash_flow,payments_made_12m,remaining_balance_12m,equity_12m,investment_label,rent_median_suburb_type_bed_missing_flag,rent_mean_suburb_type_bed_missing_flag,rent_count_suburb_type_bed_missing_flag,rent_median_suburb_bed_missing_flag,rent_mean_suburb_bed_missing_flag,rent_count_suburb_bed_missing_flag,rent_median_suburb_missing_flag,rent_mean_suburb_missing_flag,rent_count_suburb_missing_flag,rent_median_city_type_bed_missing_flag,rent_mean_city_type_bed_missing_flag,rent_count_city_type_bed_missing_flag,rent_estimate_final_median,rent_estimate_final_mean,rent_estimate_source,rent_estimate_confidence_score,rent_count_final,rent_count_band,garage_missing_flag,land_area_sqm_missing_flag,floor_area_sqm_missing_flag,parking_spaces_missing_flag,monthly_rent_estimate,annual_rent_estimate,annual_gross_income,price_per_bedroom,price_per_bathroom,price_per_parking,price_per_sqm_floor,price_per_sqm_land,rent_per_bedroom,rent_per_bathroom,rent_per_sqm_floor,annual_rent_to_price,price_to_annual_rent,gross_income_to_price,loan_to_value,deposit_to_price,cash_invested_to_price,bond_to_rent_ratio,bond_to_income_ratio,equity_to_cash_invested_12m,expense_to_income_ratio,noi_margin,cashflow_margin,levies_to_income_ratio,rates_to_income_ratio,maintenance_to_income_ratio,vacancy_to_income_ratio,annual_cashflow_to_cash_invested,noi_to_price,cashflow_to_price,equity_gain_ratio_12m,bathroom_bedroom_ratio,parking_bedroom_ratio,floor_to_land_ratio,suburb_avg_price,suburb_avg_rent,suburb_avg_yield,price_vs_suburb_avg,rent_vs_suburb_avg,yield_vs_suburb_avg,city_avg_price,city_avg_rent,city_avg_yield,price_vs_city_avg,rent_vs_city_avg,yield_vs_city_avg,province_avg_price,province_avg_rent,province_avg_yield,price_vs_province_avg,rent_vs_province_avg,yield_vs_province_avg,rent_support_score,high_rent_confidence_flag,low_rent_confidence_flag,negative_cashflow_flag,weak_dscr_flag,high_expense_ratio_flag,high_ltv_flag,low_yield_flag,low_roi_flag,yield_x_dscr,cashflow_x_roi,rent_strength_x_price_discount,rental_yield_capped,rental_yield_log,ROI_capped,ROI_log,cash_flow_scaled,expense_to_income_capped,expense_to_income_log,price_per_sqm_floor_capped,price_per_sqm_floor_log,rent_per_bedroom_capped,rent_per_bedroom_log
privateproperty,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/lenasia-to-ennerdale/sundowner/SYNSALE00800,4 Bedroom House in Sundowner,2421000.0,Sundowner,Lenasia To Ennerdale,Gauteng,House,4.0,4.0,6.0,3.0,436.676892669041,109.16922316726026,1352.600385320428,1643.3630789279948,"3 Bedroom House in Kensington, 53 patrol st, Charming Standalone Home with Spacious Interiors Welcome to this beautiful, standalone house, nestl",12 Mar 2026,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,lenasia-to-ennerdale,sundowner,2421000.0,4850.0,7375.0,38,12400.0,19322.0406,10000,17100.0,suburb_property_type_bedrooms,0.1,242100.0,0.08,193680.0,435780.0,2178900.0,0.11,20,22490.35288148183,0.0,17100.0,1352.600385320428,1643.3630789279948,0.08,0.05,1368.0,855.0,5218.963464248423,11881.036535751577,-10609.316345730254,205200.0,0.0847583643122676,-127311.79614876304,12,2147124.412796869,273875.58720313106,Weak Investment,0,0,0,0,0,0,0,0,0,0,0,0,17100.0,18400.0,suburb_type_bed,5,3.0,low,0,0,0,0,17100.0,205200.0,205200.0,605250.0,605250.0,403500.0,5544.144974565633,22176.57989826253,4275.0,4275.0,39.15938829618848,0.08475836431226766,11.798245614035087,0.08475836431226766,0.9,0.1,0.18,1.3152253147065398,1.3152253147065398,0.6284721354883911,0.30520254176891365,0.6947974582310863,-0.6204278564754535,0.07909943773803672,0.09610310403087689,0.08,0.05,-0.2921469460479211,0.05888989608798799,-0.05258645028862579,0.1131249843879104,1.0,1.5,4.0,1156713.2653061224,18840.30612244898,0.37261086345267946,2.0929992528090238,0.9076285644650256,0.2274715329737875,1050457.3152866242,11757.64331210191,0.21860728511114147,2.3047104958657116,1.4543730870283593,0.38771976089074917,1637326.146076146,14128.548951048951,0.1772200161022868,1.4786302691140243,1.2103153734503243,0.4782663165053956,10062.0,1,0,1,1,0,0,1,1,0.04477551901525541,3099.4793700613836,0.43364973171724414,0.0847583643122676,0.08135725648684612,-0.2921469460479211,-0.25630513422424595,-9.269582046972241,0.30520254176891365,0.26635823315232016,5544.144974565633,8.62067804454019,4275.0,8.360773272144936
privateproperty,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/northcliff/riverlea/SYNSALE00801,7 Bedroom House in Riverlea,4504000.0,Riverlea,Northcliff,Gauteng,House,7.0,4.0,10.0,5.0,665.176418011972,166.294104502993,2120.0149297112303,4441.832477183086,"3 Bedroom House in Pimville, 34567 emporors security estate , 34567 hill street, Emperors Security Estate is the most exclusive middle-class security estate. Designed with your life",18 Feb 2026,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,northcliff,riverlea,4504000.0,9575.0,11510.567346938777,490,12400.0,19322.0406,10000,10300.0,suburb,0.1,450400.0,0.08,360320.0,810720.0,4053600.0,0.11,20,41840.78867335571,0.0,10300.0,2120.0149297112303,4441.832477183086,0.08,0.05,824.0,515.0,7900.847406894316,2399.152593105684,-39441.63608025003,123600.0,0.0274422735346358,-473299.63296300033,12,3994485.070316852,509514.92968314793,Weak Investment,1,1,1,1,1,1,0,0,0,0,0,0,10300.0,10713.333333333334,suburb,3,15.0,high,0,0,0,0,10300.0,123600.0,123600.0,643428.5714285715,1126000.0,450400.0,6771.136014504555,27084.54405801822,1471.4285714285713,2575.0,15.484613887521517,0.02744227353463588,36.44012944983819,0.02744227353463588,0.9,0.1,0.18,4.062212492558807,4.062212492558807,0.6284721354883904,0.7670725637761472,0.2329274362238528,-3.829285056334954,0.20582669220497382,0.4312458715711734,0.08,0.05,-0.5838015997668743,0.006392058418576423,-0.10508428795803737,0.11312498438791029,0.5714285714285714,1.4285714285714286,4.0,929131.3131313132,12237.626262626263,0.24255381165111384,4.847538702383023,0.841666494707084,0.11313890863157575,2109486.6563342316,14116.974393530998,0.1487917184427282,2.13511661070511,0.729618097537947,0.18443414607916284,1637326.146076146,14128.548951048951,0.1772200161022868,2.7508264073067186,0.729020371142593,0.15484861212740683,10541.0,1,0,1,1,1,0,1,1,0.0015735411257499267,23026.090241072834,0.1736275966798007,0.0274422735346358,0.027072484335207446,-0.5838015997668743,-0.4598280328750352,-10.582602644217564,0.7670725637761472,0.5693242585816073,6771.136014504555,8.820571827886614,1471.4285714285713,7.294668405981479
privateproperty,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/soweto/dobsonville/SYNSALE00802,1 Bedroom House in Dobsonville,1092000.0,Dobsonville,Soweto,Gauteng,House,1.0,1.0,4.0,1.0,59.53977537068846,263.36182794740967,387.90818455163503,718.3756170063425,"2 Bedroom Apartment in Bryanston, Charming and Stylish Apartment in the Heart of Bryanston Bantry Square Welcome to this charming an",25 Mar 2025,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,soweto,dobsonville,1092000.0,5500.0,7067.158671586716,271,12400.0,19322.0406,10000,4200.0,city_property_type_bedrooms,0.1,109200.0,0.08,87360.0,196560.0,982800.0,0.11,20,10144.347520271856,0.0,4200.0,387.90818455163503,718.3756170063425,0.08,0.05,336.0,210.0,1652.2838015579775,2547.7161984420227,-7596.631321829834,50400.0,0.0461538461538461,-91159.575861958,12,968467.517048402,123532.48295159813,Weak Investment,1,1,1,1,1,1,1,1,1,0,0,0,4200.0,4494.047619047619,city_type_bed,2,42.0,high,0,0,0,0,4200.0,50400.0,50400.0,1092000.0,1092000.0,273000.0,18340.680548445496,4146.386773325631,4200.0,4200.0,70.54107903248267,0.046153846153846156,21.666666666666668,0.046153846153846156,0.9,0.1,0.18,2.415320838159966,2.415320838159966,0.628472135488391,0.3934009051328518,0.6065990948671482,-1.8087217432928175,0.0923590915599131,0.17104181357293868,0.08,0.05,-0.4637748059725173,0.027996881301560687,-0.08347946507505312,0.11312498438791037,1.0,4.0,0.22607594971044123,889000.0,5825.0,0.12263710686923147,1.2283464566929134,0.721030042918455,0.3763448709130114,878576.9715585893,6871.444823663253,0.15320210447248597,1.2429189875791984,0.611225165562914,0.3012611759659934,1637326.146076146,14128.548951048951,0.1772200161022868,0.6669410383612203,0.29727044260183405,0.26043246789463836,10313.0,1,0,1,1,0,0,1,1,0.01159137157235358,3523.126217326379,0.586992406734896,0.0461538461538461,0.04512043528046954,-0.4637748059725173,-0.381018582650424,-8.935591809515516,0.3934009051328518,0.33174745319946913,18340.680548445496,9.816931374570183,4200.0,8.343077871169383
privateproperty,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/soweto/bram-fisherville/SYNSALE00803,6 Bedroom House in Bram Fisherville,356000.0,Bram Fisherville,Soweto,Gauteng,House,6.0,2.0,2.0,1.0,70.96329049750295,362.0758415482538,508.6808264579561,465.689880791546,"1 Bedroom House in Paulshof, ss ashwood manor, 110 holkam raod, Prime Investment Opportunity in Paulshof Move-In Ready! Situated in the sought-after suburb of Pau",15 Mar 2023,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,soweto,bram-fisherville,356000.0,5500.0,7067.158671586716,271,12400.0,19322.0406,10000,2900.0,suburb,0.1,35600.0,0.08,28480.0,64080.0,320400.0,0.11,20,3307.131609172876,0.0,2900.0,508.6808264579561,465.689880791546,0.08,0.05,232.0,145.0,1351.3707072495022,1548.6292927504978,-1758.502316422378,34800.0,0.097752808988764,-21102.02779706853,12,315727.5055579039,40272.4944420961,Weak Investment,1,1,1,1,1,1,0,0,0,0,0,0,2900.0,3289.285714285714,suburb,3,14.0,high,0,0,0,0,2900.0,34800.0,34800.0,59333.333333333336,178000.0,178000.0,5016.678306546775,983.2194229742774,483.3333333333333,1450.0,40.866199688161934,0.09775280898876404,10.229885057471265,0.09775280898876404,0.9,0.1,0.18,1.1403902100596124,1.1403902100596124,0.628472135488391,0.46598989905155247,0.5340101009484475,-0.6063801091111648,0.17540718153722623,0.1605827175143262,0.08,0.05,-0.32930754989183103,0.05220098739608419,-0.05927535898052958,0.11312498438791038,0.3333333333333333,0.3333333333333333,0.19599012790817663,798399.96,4039.0,0.08945708466546179,0.44589180590640315,0.7179995048279277,1.0927341233433363,878576.9715585893,6871.444823663253,0.15320210447248597,0.40520069558442734,0.4220364238410596,0.6380644007819077,1637326.146076146,14128.548951048951,0.1772200161022868,0.21742766452069087,0.20525816274888542,0.5515901145858355,10287.0,1,0,1,1,0,0,1,1,0.045774671630472365,579.0880893001628,1.6102549885804418,0.097752808988764,0.09326518931659718,-0.3293075498918311,-0.2846581674749499,-7.472786273283864,0.46598989905155247,0.38253071329853466,5016.678306546775,8.520722616969172,483.3333333333333,6.182773374902173
privateproperty,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/randburg/ferndale/SYNSALE00804,1 Bedroom House in Ferndale,202000.0,Ferndale,Randburg,Gauteng,House,1.0,1.0,1.0,1.0,37.975540497164886,177.276567006115,1963.519382526976,371.1010974326625,"1 Bedroom Apartment in Morningside, 29 the view, 3 michelle street, Incredible Investment. 1 Bed 1 Bath ground floor modern apartment. The View is a contemporary urban",18 Mar 2026,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,randburg,ferndale,202000.0,12100.0,15500.744444444445,450,12400.0,19322.0406,10000,6575.0,suburb_property_type_bedrooms,0.1,20200.0,0.08,16160.0,36360.0,181800.0,0.11,20,1876.5184973396656,0.0,6575.0,1963.519382526976,371.1010974326625,0.08,0.05,526.0,328.75,3189.3704799596385,3385.629520040361,1509.111022700696,78900.0,0.25,18109.332272408352,12,179148.75315364212,22851.246846357884,Strong Investment,0,0,0,0,0,0,0,0,0,0,0,0,6575.0,7842.045454545455,suburb_type_bed,5,22.0,high,0,0,0,0,6575.0,78900.0,78900.0,202000.0,202000.0,202000.0,5319.213297703573,1139.4624986901524,6575.0,6575.0,173.13775956634154,0.3905940594059406,2.5602027883396703,0.3905940594059406,0.9,0.1,0.18,0.28540205282732556,0.28540205282732556,0.6284721354883906,0.4850753581687663,0.5149246418312337,0.22952258900390812,0.2986341266200724,0.05644123154869392,0.08,0.05,0.4980564431355432,0.20112650614101152,0.08965015976439779,0.11312498438791031,1.0,1.0,0.2142163577426167,997522.6621983914,10071.71581769437,0.24624802978543262,0.20250166502966668,0.6528182604644972,1.5861814599949629,1210383.210601719,12989.361747851002,0.25048072245480973,0.16688929442401926,0.5061834544016597,1.5593777260699546,1637326.146076146,14128.548951048951,0.1772200161022868,0.12337187705949314,0.4653698000254902,2.204006454781608,10805.0,1,0,0,0,0,0,1,0,0.7047128923865784,751.6224682629506,3.22376737183301,0.25,0.22314355131420976,0.4980564431355432,0.4041685633808819,7.31993845207349,0.4850753581687663,0.3954655172087094,5319.213297703573,8.579268675085268,6575.0,8.791181936736017
privateproperty,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/northcliff/albertville/SYNSALE00805,1 Bedroom Apartment in Albertville,569000.0,Albertville,Northcliff,Gauteng,Apartment,1.0,1.0,1.0,1.0,28.629482571899075,55.11947373670755,970.24841219068,528.0404371361699,"2 Bedroom Apartment in Ferndale, 91sqm 2 Bedrooms Garden apartment. Walled private garden. Proper lock-up garage. Partly renovated a",23 Feb 2026,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,northcliff,albertville,569000.0,9575.0,11510.567346938777,490,12400.0,19322.0406,10000,8000.0,city_property_type_bedrooms,0.1,56900.0,0.08,45520.0,102420.0,512100.0,0.11,20,5285.836757357772,0.0,8000.0,970.24841219068,528.0404371361699,0.08,0.05,640.0,400.0,2538.28884932685,5461.71115067315,175.87439331537826,96000.0,0.1687170474516696,2110.492719784539,12,504631.8838832791,64368.11611672095,Moderate Investment,1,1,1,1,1,1,1,1,1,0,0,0,8000.0,9422.222222222224,city_type_bed,2,36.0,high,0,0,0,0,8000.0,96000.0,96000.0,569000.0,569000.0,569000.0,19874.616964209305,10323.030345281886,8000.0,8000.0,279.4322244528549,0.1687170474516696,5.927083333333333,0.1687170474516696,0.9,0.1,0.18,0.6607295946697215,0.6607295946697215,0.6284721354883904,0.3172861061658563,0.6827138938341437,0.021984299164422284,0.121281051523835,0.06600505464202124,0.08,0.05,0.020606255807308526,0.11518547242192935,0.0037091260453155344,0.11312498438791029,1.0,1.0,0.5194077633733446,708076.9230769231,9695.192307692309,0.29517390817092093,0.8035850081477457,0.8251512446692452,0.571585234267975,2109486.6563342316,14116.974393530998,0.1487917184427282,0.26973387022451323,0.5666936679906385,1.133914234054706,1637326.146076146,14128.548951048951,0.1772200161022868,0.3475178121131267,0.5662294144796839,0.9520202692809288,10526.0,1,0,0,1,0,0,1,0,0.17433072977381472,3.6241127386118728,1.026837529698581,0.1687170474516696,0.15590660652952323,0.0206062558073085,0.020396819167757516,5.175439838372557,0.3172861061658563,0.2755736399922652,19874.616964209305,9.8972489812651,8000.0,8.987321812850125
privateproperty,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/north-riding-to-lanseria/jackal-creek-northriding/SYNSALE00806,1 Bedroom Apartment in Jackal Creek Northriding,513000.0,Jackal Creek Northriding,North Riding To Lanseria,Gauteng,Apartment,1.0,1.0,1.0,1.0,39.10798955162583,182.0066087125729,1395.028808962841,386.3870927145063,"2 Bedroom Apartment in Ferndale, 91sqm 2 Bedrooms Garden apartment. Walled private garden. Proper lock-up garage. Partly renovated a",20 Feb 2026,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,north-riding-to-lanseria,jackal-creek-northriding,513000.0,10613.0,15140.497975708502,494,12400.0,19322.0406,10000,6800.0,suburb_property_type_bedrooms,0.1,51300.0,0.08,41040.0,92340.0,461700.0,0.11,20,4765.61380760024,0.0,6800.0,1395.028808962841,386.3870927145063,0.08,0.05,544.0,340.0,2665.4159016773474,4134.584098322653,-631.0297092775872,81600.0,0.1590643274853801,-7572.356511331047,12,454966.883009002,58033.11699099804,Weak Investment,0,0,0,0,0,0,0,0,0,0,0,0,6800.0,7150.0,suburb_type_bed,5,4.0,low,0,0,0,0,6800.0,81600.0,81600.0,513000.0,513000.0,513000.0,13117.524216446795,2818.5789715478736,6800.0,6800.0,173.87751398019142,0.15906432748538013,6.286764705882353,0.15906432748538013,0.9,0.1,0.18,0.7008255599412118,0.7008255599412118,0.6284721354883911,0.391972926717257,0.6080270732827431,-0.09279848665846871,0.2051512954357119,0.05682163128154505,0.08,0.05,-0.08200516039994636,0.09671541750462347,-0.014760928871990344,0.11312498438791041,1.0,1.0,0.21487126114956437,1167585.5555555555,10521.944444444445,0.18997678382885086,0.4393682309266892,0.646268380897067,0.8372829788964128,1354641.1497175142,13953.31450094162,0.21041859756695308,0.37869807816407824,0.4873394059555607,0.7559423421913428,1637326.146076146,14128.548951048951,0.1772200161022868,0.31331570758178207,0.4812950023077313,0.8975528328220684,10559.0,1,0,1,1,0,0,1,1,0.13800212639609827,51.74769252644003,1.4709037554535893,0.1590643274853801,0.14761306539322777,-0.0820051603999463,-0.07881594972894833,-6.448936401392612,0.391972926717257,0.330722112525717,13117.524216446795,9.481780572668805,6800.0,8.824824939175638
privateproperty,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/north-riding-to-lanseria/nooitgedacht/SYNSALE00807,1 Bedroom House in Nooitgedacht,288000.0,Nooitgedacht,North Riding To Lanseria,Gauteng,House,1.0,1.0,2.0,2.0,120.19752894009892,235.0915031574225,1155.620211380001,223.16451691742125,"2 Bedroom House in Protea North, 6 mangosuthu street, Well-maintained home available in Protea North, perfect for families or first-time buyers. - 2 Bedr",04 Feb 2026,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,north-riding-to-lanseria,nooitgedacht,288000.0,10613.0,15140.497975708502,494,12400.0,19322.0406,10000,25000.0,suburb,0.1,28800.0,0.08,23040.0,51840.0,259200.0,0.11,20,2675.432313038731,0.0,25000.0,1155.620211380001,223.16451691742125,0.08,0.05,2000.0,1250.0,4628.784728297422,20371.21527170258,17695.782958663847,300000.0,0.25,212349.39550396617,12,255420.00449628185,32579.99550371818,Strong Investment,1,1,1,1,1,1,0,0,0,0,0,0,25000.0,25425.0,suburb,3,8.0,medium,0,0,0,0,25000.0,300000.0,300000.0,288000.0,288000.0,144000.0,2396.055913458307,1225.0549089694186,20000.0,25000.0,207.99096470992248,1.0416666666666667,0.96,1.0416666666666667,0.9,0.1,0.18,0.10701729252154925,0.10701729252154925,0.6284721354883908,0.18515138913189685,0.8148486108681031,0.7078313183465539,0.04622480845520004,0.00892658067669685,0.08,0.05,4.096246055246261,0.8488006363209408,0.737324289944327,0.11312498438791034,1.0,2.0,0.5112797669238262,1611720.259493671,24897.46835443038,0.3293815382412611,0.1786910590119879,1.0041181554730794,3.162492567824734,1354641.1497175142,13953.31450094162,0.21041859756695308,0.21260242984650007,1.791688992483679,4.9504496214276825,1637326.146076146,14128.548951048951,0.1772200161022868,0.1758965375897724,1.769466920249012,5.877816115677609,10542.0,1,0,0,0,0,0,1,0,7.931434409537358,72486.2811389208,5.61929713229645,0.25,0.22314355131420976,0.5,0.4054651081081644,9.781138148294902,0.18515138913189685,0.16987052096886315,2396.055913458307,7.781996560594663,20000.0,9.90353755128617
privateproperty,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/randburg/ferndale/SYNSALE00808,1 Bedroom Apartment in Ferndale,691000.0,Ferndale,Randburg,Gauteng,Apartment,1.0,1.0,2.0,1.0,91.70103084025108,22.92525771006277,1853.6778130744144,414.98319828281126,"Loft in Craigavon, 333tj cedar lofts, 11 willow avenue, cedar lofts, Modern loft apartment Top-Floor Loft Apartment in Cedar Lofts Perfect for First-Time Buyers or Inv",13 Nov 2025,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,randburg,ferndale,691000.0,12100.0,15500.744444444445,450,12400.0,19322.0406,10000,6400.0,suburb_property_type_bedrooms,0.1,69100.0,0.08,55280.0,124380.0,621900.0,0.11,20,6419.179612186678,0.0,6400.0,1853.6778130744144,414.98319828281126,0.08,0.05,512.0,320.0,3100.6610113572256,3299.3389886427744,-3119.840623543904,76800.0,0.1111432706222865,-37438.08748252685,12,612830.635787954,78169.36421204603,Weak Investment,0,0,0,0,0,0,0,0,0,0,0,0,6400.0,6344.166666666667,suburb_type_bed,5,36.0,high,0,0,0,0,6400.0,76800.0,76800.0,691000.0,691000.0,345500.0,7535.35694929935,30141.4277971974,6400.0,6400.0,69.7920180542921,0.11114327062228654,8.997395833333334,0.11114327062228654,0.9,0.1,0.18,1.0029968144041685,1.0029968144041685,0.6284721354883906,0.48447828302456647,0.5155217169754335,-0.48747509742873496,0.28963715829287723,0.06484112473168926,0.08,0.05,-0.3009976481952633,0.05729676970146642,-0.05417957667514739,0.11312498438791031,1.0,2.0,4.0,997522.6621983914,10071.71581769437,0.24624802978543262,0.6927160917598993,0.6354428695015638,0.4513468421214611,1210383.210601719,12989.361747851002,0.25048072245480973,0.5708935764702837,0.49271089097652043,0.44371985809142783,1637326.146076146,14128.548951048951,0.1772200161022868,0.42202953984212754,0.4529835315837471,0.6271485189242816,10811.0,1,0,1,1,0,0,1,1,0.057125574955593075,939.0646904307589,0.9173207856153184,0.1111432706222865,0.1053894587990274,-0.3009976481952633,-0.26313139183869844,-8.045857675136663,0.48447828302456647,0.395063385963149,7535.35694929935,8.927494181018142,6400.0,8.764209507142004
privateproperty,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/north-riding-to-lanseria/north-riding/SYNSALE00809,1 Bedroom Apartment in North Riding,877000.0,North Riding,North Riding To Lanseria,Gauteng,Apartment,1.0,1.0,1.0,1.0,63.19002812855874,166.28457724466514,1660.6300091214084,826.5907470811235,"3 Bedroom House in Riverlea, lb#762 east street, Three Bedroom House For Sale In Riverlea NEAT THREE BEDROOM HOME | RIVERLEA | WELL MAINTAINED | ROO",27 Mar 2026,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,north-riding-to-lanseria,north-riding,877000.0,10613.0,15140.497975708502,494,12400.0,19322.0406,10000,8000.0,suburb_property_type_bedrooms,0.1,87700.0,0.08,70160.0,157860.0,789300.0,0.11,20,8147.062981024192,0.0,8000.0,1660.6300091214084,826.5907470811235,0.08,0.05,640.0,400.0,3527.220756202532,4472.779243797468,-3674.283737226724,96000.0,0.1094640820980615,-44091.40484672069,12,777789.3886918026,99210.61130819736,Weak Investment,0,0,0,0,0,0,0,0,0,0,0,0,8000.0,8740.0,suburb_type_bed,5,11.0,high,0,0,0,0,8000.0,96000.0,96000.0,877000.0,877000.0,877000.0,13878.772109671523,5274.091046397008,8000.0,8000.0,126.60225413611423,0.10946408209806158,9.135416666666666,0.10946408209806158,0.9,0.1,0.18,1.018382872628024,1.018382872628024,0.6284721354883908,0.4409025945253165,0.5590974054746835,-0.4592854671533405,0.20757875114017604,0.10332384338514043,0.08,0.05,-0.27930701157177684,0.06120108429369397,-0.050275262082919825,0.11312498438791033,1.0,1.0,0.38001135869373626,1080165.7458563535,10331.491712707182,0.18261893858762476,0.811912434146591,0.774331550802139,0.5994125414628785,1354641.1497175142,13953.31450094162,0.21041859756695308,0.6474039269978492,0.5733404775947772,0.5202205668309862,1637326.146076146,14128.548951048951,0.1772200161022868,0.5356293870355222,0.5662294144796839,0.617673356010089,10683.0,1,0,1,1,0,0,1,1,0.060096340913274884,1026.253210311576,0.9537131323971487,0.1094640820980615,0.10387708981382195,-0.2793070115717768,-0.24631853411358917,-8.209385616075231,0.4409025945253165,0.3652697189834295,13878.772109671523,9.538187815314448,8000.0,8.987321812850125
privateproperty,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/randburg/ferndale/SYNSALE00810,4 Bedroom House in Ferndale,3157000.0,Ferndale,Randburg,Gauteng,House,4.0,1.0,4.0,1.0,299.63786887869924,74.90946721967481,1886.589319674176,1297.6040824654988,"7 Bedroom House in Greenside, This spacious and well-maintained family home offers exceptional comfort, generous living spaces, an",27 Mar 2026,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,randburg,ferndale,3157000.0,12100.0,15500.744444444445,450,12400.0,19322.0406,10000,21900.0,suburb_property_type_bedrooms,0.1,315700.0,0.08,252560.0,568260.0,2841300.0,0.11,20,29327.568792580816,0.0,21900.0,1886.589319674176,1297.6040824654988,0.08,0.05,1752.0,1095.0,6031.193402139675,15868.806597860326,-13458.76219472049,262800.0,0.08324358568261,-161505.14633664588,12,2799864.424287367,357135.57571263285,Weak Investment,0,0,0,0,0,0,0,0,0,0,0,0,21900.0,21768.18181818182,suburb_type_bed,5,11.0,high,0,0,0,0,21900.0,262800.0,262800.0,789250.0,3157000.0,789250.0,10536.051440407324,42144.205761629295,5475.0,21900.0,73.08822506966119,0.08324358568261007,12.012937595129376,0.08324358568261007,0.9,0.1,0.18,1.3391583923552883,1.3391583923552883,0.6284721354883906,0.2753969590018116,0.7246030409981884,-0.6145553513571,0.0861456310353505,0.05925132796646113,0.08,0.05,-0.2842099502633405,0.060318555329212514,-0.05115779104740129,0.11312498438791031,0.25,1.0,4.0,997522.6621983914,10071.71581769437,0.24624802978543262,3.1648403787062263,2.1744060690756637,0.3380477226767825,1210383.210601719,12989.361747851002,0.25048072245480973,2.608264863844697,1.6859950800602808,0.3323352985682494,1637326.146076146,14128.548951048951,0.1772200161022868,1.9281436429545538,1.5500530221381348,0.46971886987395356,10756.0,1,0,1,1,0,0,1,1,0.045042136668482696,3825.114133967638,0.6870507857854594,0.08324358568261,0.07995986025650087,-0.2842099502633405,-0.25014370456718354,-9.507459935488447,0.2753969590018116,0.24325747054760422,10536.051440407324,9.262653033471196,5475.0,8.60813018640834
