purchase_price,suburb,city,province,property_type,bedrooms,bathrooms,parking_spaces,garage,floor_area_sqm,land_area_sqm,levies,rates_taxes,purchase_price_rands,rent_median_suburb_type_bed,rent_mean_suburb_type_bed,rent_count_suburb_type_bed,rent_median_suburb_bed,rent_mean_suburb_bed,rent_count_suburb_bed,rent_median_suburb,rent_mean_suburb,rent_count_suburb,rent_median_city_type_bed,rent_mean_city_type_bed,rent_count_city_type_bed,rent_median_city,rent_mean_city,rent_count_city,rent_median_province,rent_mean_province,rent_count_province,estimated_monthly_rent,rent_estimation_source,deposit_pct,deposit_amount,transfer_cost_rate,transfer_costs,total_cash_invested,loan_amount,annual_interest_rate,loan_term_years,bond_payment,other_income,gross_income,levies_clean,rates_taxes_clean,maintenance_rate,vacancy_rate,maintenance_cost,vacancy_cost,total_expenses,annual_rent,total_rooms_proxy,floor_to_land_ratio,bedroom_density_floor,bathroom_density_floor,parking_total,parking_per_bedroom,is_compact_unit,is_family_sized_unit,is_large_land_property,price_per_sqm,price_per_land_sqm,price_per_bedroom,price_per_bathroom,price_vs_suburb_median_rent_multiple,price_vs_city_median_rent_multiple,suburb_type_median_price_per_sqm,price_per_sqm_vs_local_median,rent_per_sqm,rent_per_bedroom,rent_per_bathroom,gross_rent_to_price,monthly_rent_to_price,rent_vs_suburb_median,rent_vs_city_median,rent_vs_province_median,rent_vs_suburb_type_bed_median,rent_vs_suburb_bed_median,annual_rent_per_sqm,levies_to_rent,rates_to_rent,bond_to_rent,maintenance_to_rent,vacancy_to_rent,opex_to_rent,opex_to_income,fixed_cost_burden,non_debt_opex,non_debt_opex_to_rent,ltv,deposit_to_price,cash_invested_to_price,transfer_costs_to_price,bond_payment_to_income,rent_source_score,rent_estimate_observation_count,rent_estimate_low_evidence_flag,rent_estimate_high_evidence_flag,rent_dispersion_suburb_type_bed,rent_dispersion_suburb,rent_dispersion_city,suburb_listing_density,city_listing_density,property_type_density,suburb_price_median,city_price_median,price_vs_suburb_price_median,price_vs_city_price_median,suburb_rent_median_feature,city_rent_median_feature,rent_vs_suburb_internal_median,rent_vs_city_internal_median,floor_area_sqm_missing_flag,land_area_sqm_missing_flag,garage_missing_flag,parking_spaces_missing_flag,rent_median_suburb_type_bed_missing_flag,rent_median_suburb_bed_missing_flag,rent_median_suburb_missing_flag,rent_median_city_type_bed_missing_flag,price_per_sqm_win,price_per_land_sqm_win,rent_per_sqm_win,gross_rent_to_price_win,monthly_rent_to_price_win,levies_to_rent_win,rates_to_rent_win,bond_to_rent_win,opex_to_rent_win,cash_flow_margin_win,ltv_win,bond_payment_to_income_win,debt_service_headroom_win,price_per_sqm_vs_local_median_win,rent_vs_suburb_median_win,rent_vs_city_median_win,price_vs_suburb_price_median_win,price_vs_city_price_median_win,rent_mean_suburb_type_bed_missing_flag,rent_count_suburb_type_bed_missing_flag,rent_mean_suburb_bed_missing_flag,rent_count_suburb_bed_missing_flag,rent_mean_suburb_missing_flag,rent_count_suburb_missing_flag,rent_mean_city_type_bed_missing_flag,rent_count_city_type_bed_missing_flag,floor_to_land_ratio_missing_flag,bedroom_density_floor_missing_flag,bathroom_density_floor_missing_flag,parking_per_bedroom_missing_flag,price_per_sqm_missing_flag,price_per_land_sqm_missing_flag,price_per_bedroom_missing_flag,price_vs_suburb_median_rent_multiple_missing_flag,price_per_sqm_vs_local_median_missing_flag,rent_per_sqm_missing_flag,rent_per_bedroom_missing_flag,rent_vs_suburb_median_missing_flag,rent_vs_suburb_type_bed_median_missing_flag,rent_vs_suburb_bed_median_missing_flag,annual_rent_per_sqm_missing_flag,rent_dispersion_suburb_type_bed_missing_flag,rent_dispersion_suburb_missing_flag,price_per_sqm_win_missing_flag,price_per_land_sqm_win_missing_flag,rent_per_sqm_win_missing_flag,price_per_sqm_vs_local_median_win_missing_flag,rent_vs_suburb_median_win_missing_flag,investment_label
1250000.0,Paulshof,Sandton,Gauteng,Apartment,2.0,2.0,2.0,,125.0,125.0,2861.0,1065.0,1250000.0,7125.0,7562.5,4.0,8050.0,9736.842105263158,19.0,8850.0,13005.7,70.0,10750.0,15520.06779661017,354.0,19900.0,27643.269198312235,3555,12400.0,19322.0406,10000,7125.0,suburb_property_type_bedrooms,0.1,125000.0,0.08,100000.0,225000.0,1125000.0,0.11,20,11612.119414230605,0.0,7125.0,2861.0,1065.0,0.08,0.05,570.0,356.25,4852.25,85500.0,4.0,1.0,0.016,0.016,2.0,1.0,0,0,0,10000.0,10000.0,625000.0,625000.0,11.770244821092279,5.234505862646566,12755.510074919192,0.7839749207413292,57.0,3562.5,3562.5,0.0684,0.0057,0.8050847457627118,0.35804020100502515,0.5745967741935484,1.0,0.8850931677018633,684.0,0.4015438596491228,0.14947368421052631,1.629771145856927,0.08,0.05,0.6810175438596491,0.6810175438596491,2.180788689716576,-6759.869414230605,-0.9487536019972779,0.9,0.1,0.18,0.08,1.629771145856927,5,4.0,1,0,0.06140350877192982,0.46957062146892664,0.3891090049403133,219,2435,3638,1016000.0,1513000.0,1.2303149606299213,0.8261731658955717,7650.0,13700.0,0.9313725490196079,0.5200729927007299,0,0,1,0,0,0,0,0,10000.0,10000.0,57.0,0.0684,0.0057,0.4015438596491228,0.14947368421052631,1.629771145856927,0.6810175438596491,-1.3107886897165761,0.9,1.629771145856927,-0.804277761972138,0.7839749207413292,0.8050847457627118,0.35804020100502515,1.2303149606299213,0.8261731658955717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weak Investment
1249999.0,Killarney,Rosebank And Parktown,Gauteng,Apartment,2.0,1.0,2.0,1.0,108.0,,3739.0,1069.0,1249999.0,13850.0,14150.0,4.0,13850.0,14150.0,4.0,13850.0,14283.333333333334,6.0,17150.0,17300.5,80.0,19800.0,21587.12158808933,403,12400.0,19322.0406,10000,13850.0,suburb_property_type_bedrooms,0.1,124999.9,0.08,99999.92,224999.82,1124999.1,0.11,20,11612.110124535076,0.0,13850.0,3739.0,1069.0,0.08,0.05,1108.0,692.5,6608.5,166200.0,3.0,,0.018518518518518517,0.009259259259259259,3.0,1.5,0,0,0,11574.064814814816,,624999.5,1249999.0,7.5210529482551145,5.260938552188552,13702.297522431902,0.8446805943212825,128.24074074074073,6925.0,13850.0,0.13296010636808508,0.01108000886400709,1.0,0.6994949494949495,1.1169354838709677,1.0,1.0,1538.888888888889,0.2699638989169675,0.0771841155234657,0.8384195035765398,0.08,0.05,0.4771480144404332,0.4771480144404332,1.1855675180169731,-5003.6101245350765,-0.3612714891361066,0.9,0.09999999999999999,0.18,0.08,0.8384195035765398,5,4.0,1,0,0.021660649819494584,0.031287605294825556,0.09025866606511761,19,352,3638,1621000.0,2181500.0,0.7711283158544109,0.5729997707999083,13850.0,16300.0,1.0,0.8496932515337423,0,1,0,0,0,0,0,0,11574.064814814816,,128.24074074074073,0.13296010636808508,0.01108000886400709,0.2699638989169675,0.0771841155234657,0.8384195035765398,0.4771480144404332,-0.3155675180169729,0.9,0.8384195035765398,-0.37638379912540354,0.8446805943212825,1.0,0.6994949494949495,0.7711283158544109,0.5729997707999083,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Weak Investment
1200000.0,Bryanston,Sandton,Gauteng,Apartment,2.0,2.0,2.0,,102.0,,2393.0,1417.0,1200000.0,10500.0,15431.03448275862,29.0,12200.0,16682.03125,64.0,20000.0,27431.777777777777,315.0,10750.0,15520.06779661017,354.0,19900.0,27643.269198312235,3555,12400.0,19322.0406,10000,10500.0,suburb_property_type_bedrooms,0.1,120000.0,0.08,96000.0,216000.0,1080000.0,0.11,20,11147.63463766138,0.0,10500.0,2393.0,1417.0,0.08,0.05,840.0,525.0,5175.0,126000.0,4.0,,0.0196078431372549,0.0196078431372549,2.0,1.0,0,0,0,11764.70588235294,,600000.0,600000.0,5.0,5.025125628140704,15694.939447455243,0.7495859363930489,102.94117647058823,5250.0,5250.0,0.105,0.00875,0.525,0.5276381909547738,0.8467741935483871,1.0,0.860655737704918,1235.2941176470588,0.22790476190476192,0.13495238095238096,1.061679489301084,0.08,0.05,0.4928571428571429,0.4928571428571429,1.4245366321582267,-5972.63463766138,-0.5688223464439409,0.9,0.1,0.18,0.08,1.061679489301084,5,29.0,0,0,0.4696223316912971,0.37158888888888886,0.3891090049403133,318,2435,3638,2024000.0,1513000.0,0.5928853754940712,0.7931262392597488,14350.0,13700.0,0.7317073170731707,0.7664233576642335,0,1,1,0,0,0,0,0,11764.70588235294,,102.94117647058823,0.105,0.00875,0.22790476190476192,0.13495238095238096,1.061679489301084,0.4928571428571429,-0.5545366321582267,0.9,1.061679489301084,-0.5223201896113532,0.7495859363930489,0.525,0.5276381909547738,0.5928853754940712,0.7931262392597488,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Weak Investment
1200000.0,Bedford Gardens,Bedfordview,Gauteng,Apartment,2.0,1.5,,,100.0,,2500.0,500.0,1200000.0,16300.0,16100.0,4.0,16000.0,14664.285714285714,7.0,15200.0,15062.5,20.0,9675.0,11220.454545454546,22.0,22300.0,22482.91139240506,395,12400.0,19322.0406,10000,16300.0,suburb_property_type_bedrooms,0.1,120000.0,0.08,96000.0,216000.0,1080000.0,0.11,20,11147.63463766138,0.0,16300.0,2500.0,500.0,0.08,0.05,1304.0,815.0,5119.0,195600.0,3.5,,0.02,0.015,0.0,0.0,0,0,0,12000.0,,600000.0,800000.0,6.578947368421052,4.484304932735426,22355.561030665405,0.5367791925928161,163.0,8150.0,10866.666666666666,0.163,0.013583333333333333,1.0723684210526316,0.7309417040358744,1.314516129032258,1.0,1.01875,1956.0,0.15337423312883436,0.03067484662576687,0.6839039655006982,0.08,0.05,0.3140490797546012,0.3140490797546012,0.8679530452552994,-6028.63463766138,-0.36985488574609693,0.9,0.1,0.18,0.08,0.6839039655006982,5,4.0,1,0,-0.012269938650306749,-0.009046052631578948,0.00820230459215523,45,88,3638,2190000.0,3567000.0,0.547945205479452,0.33641715727502103,15800.0,16300.0,1.0316455696202531,1.0,0,1,1,1,0,0,0,0,12000.0,,163.0,0.163,0.013583333333333333,0.15337423312883436,0.03067484662576687,0.6839039655006982,0.3140490797546012,0.002046954744700607,0.9,0.6839039655006982,0.002993044123091204,0.5367791925928161,1.0723684210526316,0.7309417040358744,0.547945205479452,0.33641715727502103,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Moderate Investment
1150000.0,Darrenwood,Randburg,Gauteng,Apartment,2.0,2.0,2.0,2.0,80.0,,2460.0,843.0,1150000.0,,,,,,,,,,7150.0,7694.473684210527,38.0,12100.0,15500.744444444445,450,12400.0,19322.0406,10000,7150.0,city_property_type_bedrooms,0.1,115000.0,0.08,92000.0,207000.0,1035000.0,0.11,20,10683.149861092155,0.0,7150.0,2460.0,843.0,0.08,0.05,572.0,357.5,4232.5,85800.0,4.0,,0.025,0.025,4.0,2.0,1,0,0,14375.0,,575000.0,575000.0,,7.920110192837465,12741.590934092717,1.1281950640509706,89.375,3575.0,3575.0,0.07460869565217391,0.0062173913043478265,,0.5909090909090909,0.5766129032258065,,,1072.5,0.34405594405594403,0.11790209790209791,1.4941468337191826,0.08,0.05,0.5919580419580419,0.5919580419580419,1.9561048756772246,-6450.649861092155,-0.9021887917611406,0.9,0.1,0.18,0.08,1.4941468337191826,2,38.0,0,1,,,0.2810532598714417,25,698,3638,1006000.0,812000.0,1.143141153081511,1.416256157635468,7150.0,8087.5,1.0,0.884080370942813,0,1,0,0,1,1,1,0,14375.0,,89.375,0.07460869565217391,0.0062173913043478265,0.34405594405594403,0.11790209790209791,1.4941468337191826,0.5919580419580419,-1.0861048756772245,0.9,1.4941468337191826,-0.7269063864183463,1.1281950640509706,,0.5909090909090909,1.143141153081511,1.416256157635468,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,Weak Investment
1150000.0,Sunninghill,Sandton,Gauteng,Apartment,2.0,2.0,2.0,,88.0,8.0,2994.0,614.0,1150000.0,8100.0,8213.513513513513,37.0,8690.0,9518.367346938776,49.0,8100.0,11274.144144144144,222.0,10750.0,15520.06779661017,354.0,19900.0,27643.269198312235,3555,12400.0,19322.0406,10000,8100.0,suburb_property_type_bedrooms,0.1,115000.0,0.08,92000.0,207000.0,1035000.0,0.11,20,10683.149861092155,0.0,8100.0,2994.0,614.0,0.08,0.05,648.0,405.0,4661.0,97200.0,4.0,11.0,0.022727272727272728,0.022727272727272728,2.0,1.0,0,0,0,13068.181818181818,143750.0,575000.0,575000.0,11.831275720164609,4.815745393634841,9368.454484941813,1.3949133060513539,92.04545454545455,4050.0,4050.0,0.08452173913043479,0.007043478260869565,1.0,0.40703517587939697,0.6532258064516129,1.0,0.9321058688147296,1104.5454545454545,0.36962962962962964,0.07580246913580246,1.3189073902582908,0.08,0.05,0.5754320987654321,0.5754320987654321,1.764339489023723,-6022.149861092155,-0.7434752914928587,0.9,0.1,0.18,0.08,1.3189073902582908,5,37.0,0,1,0.01401401401401399,0.39186964742520297,0.3891090049403133,89,2435,3638,899000.0,1513000.0,1.279199110122358,0.760079312623926,8100.0,13700.0,1.0,0.5912408759124088,0,0,1,0,0,0,0,0,13068.181818181818,143750.0,92.04545454545455,0.08452173913043479,0.007043478260869565,0.36962962962962964,0.07580246913580246,1.3189073902582908,0.5754320987654321,-0.8943394890237228,0.9,1.3189073902582908,-0.6780911955073496,1.3949133060513539,1.0,0.40703517587939697,1.279199110122358,0.760079312623926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weak Investment
1100000.0,Rosebank,Rosebank And Parktown,Gauteng,Apartment,1.0,1.0,,,37.0,,2736.0,979.0,1100000.0,16300.0,16367.857142857143,14.0,17550.0,16930.555555555555,18.0,19700.0,18134.90566037736,106.0,9750.0,12460.0,49.0,19800.0,21587.12158808933,403,12400.0,19322.0406,10000,16300.0,suburb_property_type_bedrooms,0.1,110000.0,0.08,88000.0,198000.0,990000.0,0.11,20,10218.665084522932,0.0,16300.0,2736.0,979.0,0.08,0.05,1304.0,815.0,5834.0,195600.0,2.0,,0.02702702702702703,0.02702702702702703,0.0,0.0,1,0,0,29729.72972972973,,1100000.0,1100000.0,4.653130287648054,4.62962962962963,40222.53956435803,0.7391310954436557,440.5405405405405,16300.0,16300.0,0.17781818181818182,0.014818181818181819,0.8274111675126904,0.8232323232323232,1.314516129032258,1.0,0.9287749287749287,5286.486486486487,0.16785276073619632,0.06006134969325153,0.62691196837564,0.08,0.05,0.3579141104294479,0.3579141104294479,0.8548260788050879,-4384.665084522932,-0.2689978579461922,0.9,0.1,0.18,0.08,0.62691196837564,5,14.0,0,0,0.004163014899211235,-0.07944641317881418,0.09025866606511761,141,352,3638,2389000.0,2181500.0,0.46044370029300963,0.5042402016960806,20000.0,16300.0,0.815,1.0,0,1,1,1,0,0,0,0,29729.72972972973,,440.5405405405405,0.17781818181818182,0.014818181818181819,0.16785276073619632,0.06006134969325153,0.62691196837564,0.3579141104294479,0.015173921194912126,0.9,0.62691196837564,0.02420422955750623,0.7391310954436557,0.8274111675126904,0.8232323232323232,0.46044370029300963,0.5042402016960806,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Moderate Investment
1100000.0,Noordhang,North Riding To Lanseria,Gauteng,Apartment,2.0,2.0,4.0,,81.0,,1510.0,554.0,1100000.0,9850.0,9850.0,2.0,10200.0,12933.333333333334,3.0,9850.0,19490.0,10.0,8800.0,8967.151515151516,33.0,10613.0,15140.497975708502,494,12400.0,19322.0406,10000,9850.0,suburb_property_type_bedrooms,0.1,110000.0,0.08,88000.0,198000.0,990000.0,0.11,20,10218.665084522932,0.0,9850.0,1510.0,554.0,0.08,0.05,788.0,492.5,3344.5,118200.0,4.0,,0.024691358024691357,0.024691358024691357,4.0,2.0,0,0,0,13580.246913580248,,550000.0,550000.0,9.306260575296108,8.637205942397689,9673.407560589232,1.4038741600124456,121.60493827160494,4925.0,4925.0,0.10745454545454546,0.008954545454545455,1.0,0.9281070385376425,0.7943548387096774,1.0,0.9656862745098039,1459.2592592592594,0.1532994923857868,0.056243654822335024,1.0374279273627343,0.08,0.05,0.33954314720812184,0.33954314720812184,1.246971074570856,-6874.165084522932,-0.6978847801546124,0.9,0.1,0.18,0.08,1.0374279273627343,5,2.0,1,0,0.0,0.9786802030456853,0.42659926276345067,102,1062,3638,914500.0,1089500.0,1.202843083652269,1.0096374483708124,9850.0,9750.0,1.0,1.0102564102564102,0,1,1,0,0,0,0,0,13580.246913580248,,121.60493827160494,0.10745454545454546,0.008954545454545455,0.1532994923857868,0.056243654822335024,1.0374279273627343,0.33954314720812184,-0.3769710745708561,0.9,1.0374279273627343,-0.3633708565463064,1.4038741600124456,1.0,0.9281070385376425,1.202843083652269,1.0096374483708124,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Weak Investment
1100000.0,Carlswald Estate,Midrand,Gauteng,Apartment,2.0,2.0,3.0,,21.0,68.0,1700.0,900.0,1100000.0,9700.0,10720.0,20.0,9300.0,10553.333333333334,30.0,9850.0,12493.26923076923,104.0,10100.0,11567.956112852664,319.0,12000.0,17640.682462139717,2047,12400.0,19322.0406,10000,9700.0,suburb_property_type_bedrooms,0.1,110000.0,0.08,88000.0,198000.0,990000.0,0.11,20,10218.665084522932,0.0,9700.0,1700.0,900.0,0.08,0.05,776.0,485.0,3861.0,116400.0,4.0,0.3088235294117647,0.09523809523809523,0.09523809523809523,3.0,1.5,1,0,0,52380.95238095238,16176.470588235294,550000.0,550000.0,9.306260575296108,7.638888888888889,14703.434361132597,3.5624977875520987,461.9047619047619,4850.0,4850.0,0.10581818181818183,0.008818181818181819,0.9847715736040609,0.8083333333333333,0.782258064516129,1.0,1.043010752688172,5542.857142857143,0.17525773195876287,0.09278350515463918,1.0534706272704053,0.08,0.05,0.39804123711340206,0.39804123711340206,1.3215118643838075,-6357.665084522932,-0.6554293901570033,0.9,0.1,0.18,0.08,1.0534706272704053,5,20.0,0,0,0.10515463917525773,0.26835220616946504,0.4700568718449764,142,1382,3638,1397499.5,1282000.0,0.7871201385045218,0.858034321372855,9725.0,10550.0,0.9974293059125964,0.919431279620853,0,0,1,0,0,0,0,0,52380.95238095238,16176.470588235294,461.9047619047619,0.10581818181818183,0.008818181818181819,0.17525773195876287,0.09278350515463918,1.0534706272704053,0.39804123711340206,-0.45151186438380747,0.9,1.0534706272704053,-0.4285946401312556,3.5624977875520987,0.9847715736040609,0.8083333333333333,0.7871201385045218,0.858034321372855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weak Investment
1090000.0,Fourways,Sandton,Gauteng,Apartment,2.0,2.0,2.0,,93.0,93.0,2000.0,400.0,1090000.0,8900.0,9344.0,25.0,11850.0,17732.40740740741,54.0,25950.0,24040.64748201439,278.0,10750.0,15520.06779661017,354.0,19900.0,27643.269198312235,3555,12400.0,19322.0406,10000,8900.0,suburb_property_type_bedrooms,0.1,109000.0,0.08,87200.0,196200.0,981000.0,0.11,20,10125.768129209087,0.0,8900.0,2000.0,400.0,0.08,0.05,712.0,445.0,3557.0,106800.0,4.0,1.0,0.021505376344086023,0.021505376344086023,2.0,1.0,0,0,0,11720.430107526881,11720.430107526881,545000.0,545000.0,3.500321130378934,4.564489112227806,12283.778304853638,0.9541388501692379,95.6989247311828,4450.0,4450.0,0.09798165137614678,0.0081651376146789,0.34296724470134876,0.4472361809045226,0.717741935483871,1.0,0.7510548523206751,1148.3870967741937,0.2247191011235955,0.0449438202247191,1.1377267560909088,0.08,0.05,0.3996629213483146,0.3996629213483146,1.4073896774392234,-6568.768129209087,-0.7380638347425941,0.9,0.1,0.18,0.08,1.1377267560909088,5,25.0,0,0,0.0498876404494382,-0.07357813171428175,0.3891090049403133,240,2435,3638,1578500.0,1513000.0,0.69052898321191,0.7204230006609386,25900.0,13700.0,0.3436293436293436,0.6496350364963503,0,0,1,0,0,0,0,0,11720.430107526881,11720.430107526881,95.6989247311828,0.09798165137614678,0.0081651376146789,0.2247191011235955,0.0449438202247191,1.1377267560909088,0.3996629213483146,-0.5373896774392233,0.9,1.1377267560909088,-0.47233632729674846,0.9541388501692379,0.34296724470134876,0.4472361809045226,0.69052898321191,0.7204230006609386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weak Investment
1050000.0,Barbeque Downs,Midrand,Gauteng,Apartment,2.0,1.0,2.0,,69.0,,1357.0,539.0,1050000.0,10700.0,11457.142857142857,7.0,12550.0,14071.42857142857,14.0,13800.0,14996.875,48.0,10100.0,11567.956112852664,319.0,12000.0,17640.682462139717,2047,12400.0,19322.0406,10000,10700.0,suburb_property_type_bedrooms,0.1,105000.0,0.08,84000.0,189000.0,945000.0,0.11,20,9754.180307953706,0.0,10700.0,1357.0,539.0,0.08,0.05,856.0,535.0,3287.0,128400.0,3.0,,0.028985507246376812,0.014492753623188406,2.0,1.0,1,0,0,15217.391304347826,,525000.0,1050000.0,6.340579710144928,7.291666666666667,14836.274500212865,1.0256881742198483,155.07246376811594,5350.0,10700.0,0.12228571428571429,0.01019047619047619,0.7753623188405797,0.8916666666666667,0.8629032258064516,1.0,0.852589641434263,1860.8695652173913,0.12682242990654205,0.050373831775700935,0.9116056362573557,0.08,0.05,0.307196261682243,0.307196261682243,1.0888018979395986,-6467.180307953706,-0.6044093745751127,0.9,0.1,0.18,0.08,0.9116056362573557,5,7.0,1,0,0.0707610146862483,0.08673007246376811,0.4700568718449764,34,1382,3638,1277000.0,1282000.0,0.822239624119029,0.8190327613104524,12400.0,10550.0,0.8629032258064516,1.014218009478673,0,1,1,0,0,0,0,0,15217.391304347826,,155.07246376811594,0.12228571428571429,0.01019047619047619,0.12682242990654205,0.050373831775700935,0.9116056362573557,0.307196261682243,-0.21880189793959867,0.9,0.9116056362573557,-0.24001814955631606,1.0256881742198483,0.7753623188405797,0.8916666666666667,0.822239624119029,0.8190327613104524,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Weak Investment
1050000.0,Linden,Northcliff,Gauteng,Apartment,2.0,1.0,1.0,,120.0,,1250.0,1100.0,1050000.0,,,,,,,21350.0,17247.727272727272,22.0,8500.0,10278.47619047619,21.0,9575.0,11510.567346938777,490,12400.0,19322.0406,10000,21350.0,suburb,0.1,105000.0,0.08,84000.0,189000.0,945000.0,0.11,20,9754.180307953706,0.0,21350.0,1250.0,1100.0,0.08,0.05,1708.0,1067.5,5125.5,256200.0,3.0,,0.016666666666666666,0.008333333333333333,1.0,0.5,0,0,0,8750.0,,525000.0,1050000.0,4.098360655737705,9.138381201044387,9728.593765668078,0.8994105634134394,177.91666666666666,10675.0,21350.0,0.244,0.02033333333333333,1.0,2.22976501305483,1.721774193548387,,,2135.0,0.0585480093676815,0.05152224824355972,0.4568702720353024,0.08,0.05,0.2400702576112412,0.2400702576112412,0.5669405296465436,-4628.680307953706,-0.21680001442406116,0.9,0.1,0.18,0.08,0.4568702720353024,3,22.0,0,0,,-0.1921439216521184,0.20214802578995056,48,742,3638,1321000.0,1746000.0,0.7948523845571537,0.6013745704467354,21350.0,13250.0,1.0,1.6113207547169812,0,1,1,0,1,1,0,0,8750.0,,177.91666666666666,0.244,0.02033333333333333,0.0585480093676815,0.05152224824355972,0.4568702720353024,0.2400702576112412,0.30305947035345643,0.9,0.4568702720353024,0.6633381266050924,0.8994105634134394,1.0,2.22976501305483,0.7948523845571537,0.6013745704467354,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,Strong Investment
1049000.0,Noordwyk,Midrand,Gauteng,Apartment,2.0,2.0,1.0,1.0,69.0,,1383.0,300.0,1049000.0,8900.0,9175.792682926827,82.0,9305.0,10133.181818181818,121.0,9950.0,12155.230547550433,347.0,10100.0,11567.956112852664,319.0,12000.0,17640.682462139717,2047,12400.0,19322.0406,10000,8900.0,suburb_property_type_bedrooms,0.1,104900.0,0.08,83920.0,188820.0,944100.0,0.11,20,9744.890612422323,0.0,8900.0,1383.0,300.0,0.08,0.05,712.0,445.0,2840.0,106800.0,4.0,,0.028985507246376812,0.028985507246376812,2.0,1.0,1,0,0,15202.898550724638,,524500.0,524500.0,8.785594639865996,7.284722222222222,13931.246252554181,1.091280584315083,128.9855072463768,4450.0,4450.0,0.10181124880838895,0.008484270734032412,0.8944723618090452,0.7416666666666667,0.717741935483871,1.0,0.9564750134336378,1547.8260869565217,0.1553932584269663,0.033707865168539325,1.0949315294856543,0.08,0.05,0.31910112359550563,0.31910112359550563,1.2840326530811599,-6904.890612422323,-0.7758304058901486,0.9,0.1,0.18,0.08,1.0949315294856543,5,82.0,0,1,0.030987941901890696,0.2216312108090887,0.4700568718449764,213,1382,3638,958000.0,1282000.0,1.0949895615866387,0.8182527301092044,9500.0,10550.0,0.9368421052631579,0.8436018957345972,0,1,0,0,0,0,0,0,15202.898550724638,,128.9855072463768,0.10181124880838895,0.008484270734032412,0.1553932584269663,0.033707865168539325,1.0949315294856543,0.31910112359550563,-0.4140326530811599,0.9,1.0949315294856543,-0.37813565682563943,1.091280584315083,0.8944723618090452,0.7416666666666667,1.0949895615866387,0.8182527301092044,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Weak Investment
999000.0,North Riding,North Riding To Lanseria,Gauteng,Apartment,3.0,2.0,1.0,,88.0,88.0,2399.0,775.0,999000.0,8750.0,8233.333333333334,6.0,16200.0,17318.0,25.0,9700.0,15866.839694656488,131.0,8600.0,9720.588235294115,17.0,10613.0,15140.497975708502,494,12400.0,19322.0406,10000,8750.0,suburb_property_type_bedrooms,0.1,99900.0,0.08,79920.0,179820.0,899100.0,0.11,20,9280.405835853098,0.0,8750.0,2399.0,775.0,0.08,0.05,700.0,437.5,4311.5,105000.0,5.0,1.0,0.03409090909090909,0.022727272727272728,1.0,0.3333333333333333,0,0,0,11352.272727272728,11352.272727272728,333000.0,499500.0,8.582474226804123,7.844153396777537,13191.621941051846,0.8605668641810352,99.43181818181819,2916.6666666666665,4375.0,0.10510510510510511,0.008758758758758759,0.9020618556701031,0.8244605672288703,0.7056451612903226,1.0,0.5401234567901234,1193.1818181818182,0.27417142857142857,0.08857142857142856,1.0606178098117827,0.08,0.05,0.49274285714285715,0.49274285714285715,1.42336066695464,-4968.905835853098,-0.5678749526689255,0.9,0.1,0.18,0.08,1.0606178098117827,5,6.0,1,0,-0.05904761904761898,0.6357566695522152,0.42659926276345067,181,1062,3638,1027000.0,1089500.0,0.9727361246348588,0.9169343735658559,8850.0,9750.0,0.9887005649717514,0.8974358974358975,0,0,1,0,0,0,0,0,11352.272727272728,11352.272727272728,99.43181818181819,0.10510510510510511,0.008758758758758759,0.27417142857142857,0.08857142857142856,1.0606178098117827,0.49274285714285715,-0.5533606669546398,0.9,1.0606178098117827,-0.521734277734634,0.8605668641810352,0.9020618556701031,0.8244605672288703,0.9727361246348588,0.9169343735658559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weak Investment
